ID_NUMBER,TARGET,FIRST_VISIT_DATEKEY,AL,AN,AT,CA,CT,FR,FS,GA,GS,HD,HR,MD,OP,PA,PP,PS,RF,SA,SP,ST,TP,TR,TT,XF,FORMER_ATHLETE,HONORS_PROGRAM,DOUBLE_DEL,SOLICIT_CTRL,HAS_EMPLOYMENT_IND,SELF_EMPLOYED,POSITION_LEVEL_CODE,FLD_OF_WORK_CODE,DEG_AG,DEG_AS,DEG_BE,DEG_BS,DEG_CE,DEG_EG,DEG_EL,DEG_GC,DEG_GR,DEG_HN,DEG_HP,DEG_HY,DEG_MS,DEG_US,NUM_EVENTS_REGISTERED,NUM_EVENTS_REGISTERED_LAST_5FY,NUM_EVTS_CONFIRMED_ATTEND,NUM_EVT_CONFIRM_ATTEND_LST_5FY,FIRST_ATTENDED_EVENT_DATEKEY,LAST_ATTENDED_EVENT_DATEKEY,M_GIFT,M_DATE,M_RANK,R_GIFT,R_DATE,R_RANK,FYOG_COUNT,GIFT_COUNT,F_RANK,TOTAL_RFM,DONOR_RANK,CONSECUTIVE_YEARS_OF_GIVING,LAST_FIS_YEAR_OF_GIVING,TOT_CRED_LAST_FIS_YR_OF_GIVING,TOTAL_SOFT_CREDIT,TOTAL_SOFT_FUNDRAISING,DONOR_CATEGORY,CLASS_YEAR,CLASS_YEAR_DECADE,YOUNG_ALUMNI_IND,AGE,BINNED_AGE,DONOR_STATUS,CURRENT_SOLICIT_SEGMENT,SIMPLE_RATING,CONSECUTIVE_YRS_OF_GIVING_BIN,FIS_YEARS_OF_GIVING,FYOG_COUNT_BINNED,CHALLENGE_REGION,YEARS_SINCE_UD_CONNECTION,YEARS_GAVE_SINCE_UD_CONNECTION,GIVING_YEARS_SATURATION
0000173947,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20210603,20210603,0,00000000,0,0,00000000,0,0,0,0,0,38082,0,0,0,0,0,Individuals,2001,2000's,N,41,35 - 44,Future Donor,AL Only - Future Donor,<$50K,0,0,0,None,22,0,0
0000175052,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,20060302,20210603,1000,20160606,97,499.96,20170630,89,5,6,91,277,4308,1,2017,1000,1145,1145,Individuals,2001,2000's,N,42,35 - 44,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,<$50K,1,5,3-5,Philadelphia,22,5,0.23
0000177087,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,20130110,20130815,0,00000000,0,0,00000000,0,0,0,0,0,37039,0,0,0,0,0,Individuals,2001,2000's,N,43,35 - 44,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Richmond,22,0,0
0000184185,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,20040311,20060302,0,00000000,0,0,00000000,0,0,0,0,0,35537,0,0,0,0,0,Individuals,2002,2000's,N,41,35 - 44,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,Philadelphia,21,0,0
0000190972,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,40325,0,0,0,0,0,Individuals,2003,2000's,N,40,35 - 44,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,Northern NJ,20,0,0
0000191040,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,75,20111109,84,75,20111109,82,1,1,66,232,18626,1,2012,75,75,75,Individuals,2003,2000's,N,41,35 - 44,Ever Donor,AL Only - Lapsed 6-10 Years,$50K - $250K,1,1,1,New York City,20,1,0.05
0000191176,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,40242,0,0,0,0,0,Individuals,2003,2000's,N,40,35 - 44,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,Philadelphia,20,0,0
0000191189,1,20220124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,20180601,20180601,45,20151202,79,45,20151202,87,1,1,66,232,20615,1,2016,45,45,45,Individuals,2003,2000's,N,40,35 - 44,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,<$50K,1,1,1,Philadelphia,20,1,0.05
0000191229,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,200,20200613,92,100,20210505,96,4,5,90,278,6346,3,2021,100,450,450,Individuals,2003,2000's,N,40,35 - 44,Lybunt,True Blue Hen AL/GA,<$50K,3-5,4,3-5,Lancaster,20,4,0.2
0000192121,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,35483,0,0,0,0,0,Individuals,2003,2000's,N,41,35 - 44,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,New Castle County DE,20,0,0
0000192303,1,20210513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,40177,0,0,0,0,0,Individuals,2003,2000's,N,44,35 - 44,Future Donor,GA Only - Future Donor,$50K - $250K,0,0,0,New Castle County DE,20,0,0
0000195343,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,100,20210504,85,100,20210504,96,2,2,80,261,13201,1,2021,100,125,125,Individuals,1998,1990's,N,49,45 - 54,Lybunt,AL Only - Lybunts Last FYB,<$50K,1,2,2,New York City,25,2,0.08
0000202122,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,20130531,20130531,25,20210419,72,25,20210419,95,2,2,81,248,25472,1,2021,25,35,35,Individuals,2004,2000's,N,40,35 - 44,Lybunt,AL Only - Lybunts Last FYB,<$50K,1,2,2,New Castle County DE,19,2,0.11
0000203073,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20061008,20061008,100,20201228,85,100,20201228,95,1,1,65,245,15340,1,2021,100,100,100,Individuals,2004,2000's,N,50,45 - 54,Lybunt,GA Only - Lybunts First and Last FYB,$50K - $250K,1,1,1,San Francisco,19,1,0.05
0000203945,0,99999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0, ,2101,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,20170602,20170603,0,00000000,0,0,00000000,0,0,0,0,0,40515,0,0,0,0,0,Individuals,2007,2000's,N,37,35 - 44,Future Donor,AL Only - Future Donor,<$50K,0,0,0,New Castle County DE,16,0,0
0000205581,1,20210528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,20130521,20180512,10000,20220410,99,10000,20220410,100,11,29,99,298,553,11,2022,10000,29582,29582,Individuals, ,Not Alum/Student,N,53,45 - 54,Current Donor,Exclude Faculty Staff,<$50K,10+,11,10+,None,11,11,1
0000207167,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,20211005,85,100,20211005,97,18,27,98,280,3857,18,2022,100,2425,2425,Individuals, ,Not Alum/Student,N,67,65+,Current Donor,Exclude Current FY Donors,<$50K,10+,18,10+,None,18,18,1
0000208204,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0, , ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,20101018,20141115,100,20211102,85,100,20211102,97,9,9,94,276,6543,9,2022,100,525,525,Individuals,2004,2000's,N,38,35 - 44,Current Donor,Exclude Current FY Donors,<$50K,6-9,9,6-9,Northern NJ,19,9,0.47
0000210200,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,20101210,20170513,150,20190911,91,50,20210313,95,5,5,90,276,9186,3,2021,50,306.05,306.05,Individuals,2005,2000's,N,38,35 - 44,Lybunt,True Blue Hen AL/GA,<$50K,3-5,5,3-5,Baltimore,18,5,0.28
0000211387,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,20150124,20200111,100,20190309,85,10,20200128,94,2,2,81,260,29200,2,2020,10,110,110,Individuals,2005,2000's,N,45,45 - 54,Lapsed 1 yr,GA Only - Lapsed 1 Year,<$50K,2,2,2,Lehigh Valley,18,2,0.11
0000212770,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,62495,0,0,0,0,0,Individuals,2005,2000's,N,44,35 - 44,Future Donor,GA Only - Future Donor,<$50K,0,0,0,Northern NJ,18,0,0
0000215289,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1750,20160209,79,50,20210902,95,4,8,90,264,2191,1,2022,50,3250,3250,CFR, ,Not Alum/Student,N,,No Age,Current Donor,None,No Rating,1,4,3-5,None,18,4,0.22
0000216870,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,20060317,69,20,20060317,76,1,1,66,211,26334,1,2006,20,20,20,Individuals,2006,2000's,N,38,35 - 44,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,1,1,1,New Castle County DE,17,1,0.06
0000218724,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,1000,20150717,97,1000,20150717,86,3,3,86,269,4012,1,2016,1000,1200,1200,Individuals, ,Not Alum/Student,N,66,65+,Lapsed 2-5 yrs,Friends and Others Lapsed 2-5 Years,$50K - $250K,1,3,3-5,None,17,3,0.18
0000219340,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0, , ,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,41109,0,0,0,0,0,Individuals,2006,2000's,N,38,35 - 44,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Kent & Sussex County DE,17,0,0
0000220316,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,2,20150605,20191207,250,20180715,94,100,20200223,94,2,4,89,277,11567,2,2020,135,405,405,Individuals,2006,2000's,N,38,35 - 44,Lapsed 1 yr,AL Only - Lapsed 1 Year,<$50K,2,2,2,Philadelphia,17,2,0.12
0000221693,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, ,3905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,20101018,20110319,20,20110616,69,20,20110616,82,1,1,65,216,26332,1,2011,20,20,20,Individuals,2006,2000's,N,39,35 - 44,Ever Donor,AL Only - Lapsed 6-10 Years,<$50K,1,1,1,Philadelphia,17,1,0.06
0000228646,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,11, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,20130531,20130531,100,20190116,85,100,20190116,91,5,6,91,267,10037,1,2019,100,350,350,Individuals,2007,2000's,N,36,35 - 44,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,<$50K,1,5,3-5,Baltimore,16,5,0.31
0000233785,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,20110224,72,20,20201123,95,2,2,80,247,21070,1,2021,20,45,45,Individuals,2007,2000's,N,37,35 - 44,Lybunt,AL Only - Lybunts Last FYB,<$50K,1,2,2,Baltimore,16,2,0.13
0000233884,1,20210909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,11,1,20091226,20190607,50,20190515,78,30,20210602,97,3,12,95,270,11553,1,2021,85,170,170,Individuals,2007,2000's,N,36,35 - 44,Lybunt,AL Only - Lybunts Last FYB,<$50K,1,3,3-5,None,16,3,0.19
0000234824,1,20210312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,20191115,20220227,25,20190321,72,10,20210505,96,2,5,90,258,17893,1,2021,20,55,55,Individuals,2007,2000's,N,37,35 - 44,Lybunt,AL Only - Lybunts Last FYB,<$50K,1,2,2,Northern NJ,16,2,0.13
0000237624,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,500,20210504,96,500,20210504,96,1,1,66,258,6745,1,2021,500,500,500,Individuals,2008,2000's,N,36,35 - 44,Lybunt,Exclude GD FTD Alum,<$50K,1,1,1,None,15,1,0.07
0000243471,1,20210222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,42059,0,0,0,0,0,Individuals,2007,2000's,N,36,35 - 44,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,New Castle County DE,16,0,0
0000246658,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,20160603,20160603,50,20170402,79,50,20170402,89,1,1,66,234,18728,1,2017,50,50,50,Individuals,2014,2010's,Y,35,35 - 44,Lapsed 2-5 yrs,GOLD Lapsed 2-5 Years,<$50K,1,1,1,None,9,1,0.11
0000247479,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20210302,20210302,0,00000000,0,0,00000000,0,0,0,0,0,41789,0,0,0,0,0,Individuals,2009,2000's,N,35,35 - 44,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,Northern NJ,14,0,0
0000248779,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,0601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,50,20131227,79,50,20131227,84,2,3,86,249,16378,1,2014,50,75,75,Individuals,2009,2000's,N,34,22 - 34,Ever Donor,AL Only - Lapsed 6-10 Years,<$50K,1,2,2,None,14,2,0.14
0000248993,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3, ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,20160510,20190607,10,20190415,66,10,20190415,92,1,1,65,223,28867,1,2019,10,10,10,Individuals,2009,2000's,N,35,35 - 44,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,$50K - $250K,1,1,1,Northern NJ,14,1,0.07
0000252164,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,42540,0,0,0,0,0,Individuals,2010,2010's,N,36,35 - 44,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Northern NJ,13,0,0
0000254331,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,42747,0,0,0,0,0,Individuals,2010,2010's,N,33,22 - 34,Future Donor,AL Only - Future Donor,<$50K,0,0,0,New Castle County DE,13,0,0
0000255163,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,20180427,20190427,70,20180330,84,70,20180330,90,2,2,80,254,16659,1,2018,70,75,75,Individuals,2010,2010's,N,33,22 - 34,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,<$50K,1,2,2,Northern NJ,13,2,0.15
0000267636,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,20141208,20180418,5000,20141006,99,340,20200514,94,7,14,96,289,6062,1,2020,340,9740,9740,Individuals, ,Not Alum/Student,N,71,65+,Lapsed 1 yr,Past Parents Lapsed 1 Year,<$50K,1,7,6-9,None,11,7,0.64
0000282940,0,99999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,3,5,2,20120601,20190607,120,20210506,91,120,20210506,97,3,7,93,281,17299,3,2021,120,290,290,Individuals,2011,2010's,N,33,22 - 34,Outstanding Balance,True Blue Hen AL/GA,<$50K,3-5,3,3-5,New Castle County DE,12,3,0.25
0000295646,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20110313,20110313,40.24,20120417,79,40.24,20120417,83,1,1,66,228,25771,1,2012,40.24,40.24,40.24,Individuals,2012,2010's,Y,31,22 - 34,Ever Donor,AL Only - Lapsed 6-10 Years,$50K - $250K,1,1,1,New York City,11,1,0.09
0000298067,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11, ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,5,11,3,20110313,20210121,50,20211116,78,50,20211116,98,7,8,93,269,12457,1,2022,50,250,250,Individuals,2012,2010's,Y,31,22 - 34,Current Donor,Exclude Current FY Donors,<$50K,1,7,6-9,Baltimore,11,7,0.64
0000308420,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,4,1,20150426,20180601,10,20180415,67,10,20180415,90,1,1,66,223,29023,1,2018,10,10,10,Individuals,2013,2010's,Y,31,22 - 34,Lapsed 2-5 yrs,GOLD Lapsed 2-5 Years,<$50K,1,1,1,Boston,10,1,0.1
0000310732,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,63083,0,0,0,0,0,Individuals,2017,2010's,Y,46,45 - 54,Future Donor,Current Parent Freshman FUTURE ,<$50K,0,0,0,None,6,0,0
0000311149,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,20160603,20170824,0,00000000,0,0,00000000,0,0,0,0,0,45405,0,0,0,0,0,Individuals,2014,2010's,Y,30,22 - 34,Future Donor,GOLD Future Donor,<$50K,0,0,0,New York City,9,0,0
0000318980,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,20180601,20180601,30.18,20180321,77,30.18,20180321,90,2,3,86,253,18228,1,2018,30.18,50.31,50.31,Individuals,2013,2010's,Y,30,22 - 34,Lapsed 2-5 yrs,GOLD Lapsed 2-5 Years,<$50K,1,2,2,Northern NJ,10,2,0.2
0000321737,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,200,20201107,93,100,20211229,99,6,6,92,284,6943,3,2022,100,460,460,Individuals,2014,2010's,N,32,22 - 34,Current Donor,Exclude Current FY Donors,<$50K,3-5,6,6-9,Seattle,9,6,0.67
0000327267,1,20211122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11, ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,20171021,20171021,500,20211108,96,500,20211108,98,6,6,92,286,3842,3,2022,500,1221,1221,Individuals,2016,2010's,Y,28,22 - 34,Current Donor,Exclude Current FY Donors,<$50K,3-5,6,6-9,Philadelphia,7,6,0.86
0000365504,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,7,4,4,20190607,20211130,500,20220403,96,500,20220403,100,6,18,97,293,3085,6,2022,500,1825.18,1825.18,Individuals,2018,2010's,Y,26,22 - 34,Current Donor,Exclude Current FY Donors,No Rating,6-9,6,6-9,None,5,5,1
0000379328,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,,500,20180522,96,500,20180522,91,1,1,66,253,6871,1,2018,500,500,500,Individuals, ,Not Alum/Student,N,,No Age,Lapsed 2-5 yrs,Friends and Others Lapsed 2-5 Years,$50K - $250K,1,1,1,None,5,1,0.2
0000393721,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,250,20210928,94,250,20210928,97,7,11,95,286,4426,7,2022,250,1400,1400,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,<$50K,6-9,7,6-9,None,8,7,0.88
0000413431,1,20210624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,500,20220310,96,500,20220310,99,4,17,97,292,4077,4,2022,500,1220,1220,Individuals,2018,2010's,N,29,22 - 34,Current Donor,Exclude Current FY Donors,No Rating,3-5,4,3-5,None,5,4,0.8
0000416508,0,99999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,3,20170424,20210910,1000,20210506,97,1000,20210506,97,3,5,90,284,2094,1,2021,1500,3750,3750,Individuals, ,Not Alum/Student,N,61,55 - 64,Lybunt,Exclude Faculty Staff,$50K - $250K,1,3,3-5,None,6,3,0.5
0000417566,1,20210928,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3, ,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,51511,0,0,0,0,0,Individuals,2018,2010's,Y,37,35 - 44,Future Donor,GOLD Future Donor,No Rating,0,0,0,None,5,0,0
0000442385,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,,100,20180530,85,100,20180530,91,1,1,66,242,14546,1,2018,100,100,100,Individuals, ,Not Alum/Student,N,,No Age,Lapsed 2-5 yrs,Exclude No Contact or Solicitation,<$50K,1,1,1,None,5,1,0.2
0000446360,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,20.22,20181105,72,20.22,20181105,91,1,1,66,229,28431,1,2019,20.22,20.22,20.22,Individuals, ,Not Alum/Student,N,,No Age,Outstanding Balance,Current Parent Senior LAPSED ,$50K - $250K,1,1,1,None,5,1,0.2
